Rating,Reviews
3,Good
3,Good but .....
3,Best watch in this price
3,Good
3,Nice
3,Nice
3,Good watch..
3,"So so product
Because chain colour gone after 2 days
Magnate lock is not good"
3,On the way it looks like antique piece but not in really.
3,"Black colour will go
But it was ok to kids"
3,Very good
3,It's not that muchh good but yeah we can say jts okk
3,Nice
3,Good
3,Quality low
3,"Superb,as expected"
3,Magnet is not fine.
3,"The Magnet 🧲 of this watch ⌚ is not strong . It's loose ,So It's not worth buying of this watch for me.So I rated only 3 Stars ⭐⭐⭐😐😐😐😐"
3,Okay
3,Quality is very bad
3,Nice
3,Not satisfied
3,Nice product
3,Super
3,Nice watch go for it
3,Not bad
3,color shaped but product is good
3,Nice
3,Watch magnet is not working 😡
3,Ok
3,The watch was really nice but the colour is dull..
3,Nothing
3,Good 😊
3,Average
3,Ok
3,Good
3,Good product 👌🤩🤩🤩🤩🤩
3,Good
3,Average
3,Dial very great but belt is very hard and big
3,This product is good but not good
3,Nice
3,Good
3,Good prodect
3,Good product 👍
3,Superb
3,Value for money
3,This product was good
3,Good
3,Very nic watch . Awesome . Delivery gd .😊 Thanxxx flipkart.
3,Not bad
3,Such a nice watch
3,Product is okk
3,Ok
3,Good a
3,Nyc
3,Ok
3,Ok
3,Good
3,It's looks beautiful but it's quality is not good as per the image or its description
3,Nice
3,Full khassar
3,Very nice this
3,Nice 👍
3,Good product
3,Average
3,Ok
3,Okay
3,Very good
3,Ok
3,Nice
3,Just ok on this price
3,Not bad
3,Super..
3,Good
3,Nyc product
3,Nice
3,Good velo for mony
3,Looks nice ☺️
3,Good
3,It's okay
3,Good
3,It's Nice
3,"Not bad, but the design of the set time system is so worst. 👍👍🤗"
3,Good
3,Good
3,Very nice prodect
3,Super but waiting for time how many days come value this watch tq
3,Excellent
3,No brand but good quality
3,Nice 👍
3,Bad quality and bad service
3,This price range so good value for money
3,Not good
3,Everything is excellent but packing is not that great and straps are medium quality in $300 this is best
3,Lether quality is bad otherwise good product
3,Not so good
3,Ok
3,Satisfied with this watch
3,Best Product
3,Nice product
3,Hate this colour good watch must buy
3,"low quality chain hook , when i was driving my bike chain hook unfortunately fallen down"
3,Nice watch but not waterproof 🙂
3,No water resistant
3,Good
3,Average
3,Cool watch
3,Good and batter
3,Value for money
3,Good product
3,Better not for good 😏
3,Good 👍
3,Super 💞
3,Ok
3,Average no satisfaction.
3,I am happy is watch
3,Nice
3,Good
3,Very nice
3,Supper product👌👌👌
3,Nice but improve the quality of bands
3,Good
3,Ok good
3,Similar
3,GOOD
3,Very good product 🙂
3,Lovely
3,Nice
3,Product ok like
3,Poor quality
3,Wate of money
3,Really nice watch
3,Iam not happy
3,Very nice
3,Good value for money
3,"Wow, it was amazing look and i gifted it my younger sister she kept smile looking this product,
It means its Really nice watch
Hope it will be worked till long time ☺️"
3,Good product 👍
3,Wow super.
3,Fine
3,Nice
3,Below average
3,Normal quality
3,It could be better but good.
3,Nice
3,Very good product. I like it thanku flipkart
3,Watch is good but power button is week so improve it
3,Perfect
3,Nice
3,Nice
3,unbelievable it is a water proof watch
3,Good product but product is made in china.
3,Nice
3,Ok
3,Expensive
3,Very nice watch'
3,Received the watch button loose conditions but overall it's ok
3,Not bad
3,Nice watch for kids
3,Not bed
3,Average product..
3,It's okay.....
3,Good
3,This watch not for small boy. It was good watch I am impressed
3,better
3,Worth for money price
3,Nice looking watch for kids. Quality is not upto the mark
3,Ok
3,Normally us only
3,Okok
3,Nice product
3,Not bad
3,Beat for rate
3,Good
3,Bad
3,Good
3,Good product
3,This is for men not for kids
3,Good
3,good
3,Very big size for children. Other wise superb
3,Super
3,Ok
3,Nice
3,Size is unfit
3,It's was ok ok type for my Bhagina.
3,Good but not so as I thought
3,Quality very poor.....
3,Ok
3,Size is absolutely not for a kid
3,Dishoom product
3,Good
3,Nice
3,Nice
3,Not bad okay
3,Very bad
3,It's not too bad just good bad quality
3,Good
3,Good
3,Nice 👍👍 super quality
3,Wonderful watch
3,More quality on this price but the band of watch is very very poor quality
3,Really the filling of this product is good
3,Nice
3,Well
3,Nice looking
3,Amazing 😍😍 Watch
3,Nice
3,Supper
3,Not as expected
3,nice
3,Nice watch
3,It's monster watch
3,Good
3,Ok
3,Value for money good design but worst in waterproofing
3,Super. 🎉🎊
3,Nice
3,It is all next level but sound is a bit low you can't hear it if not paying attention
3,Wow
3,Sports watch
3,Good Product and good quality
3,Please Improve quality design
3,Good product for kid's I brought for my brother and he is so happy right now
3,ok
3,"Bad quality
Wast of money"
3,Ok
3,"It's too large for children, it's for mens.. not suitable for children"
3,Good 👍
3,Not good Quality products
3,Nice
3,Good product as price
3,Good 👌
3,Good product
3,Watch size is big for ten years old child
3,Super thanku flipkary
3,Good I buy this watch for my brother.. he happy to that ..
3,Nice
3,Couldn't wear the female watch as the lock doesn't work
3,Nice for gift
3,"The product was not good. Its time was not correct. The key button was loose . So , I want my money ."
3,dial is low size
3,Good
3,Nice product
3,Ok
3,The male watch was good but the female watch was unable to tie due to mistake in production.
3,It is a good product..
3,Not bad
3,Looking like
3,Good not bad
3,Iits ok annd nice.
3,Beautiful watch
3,Ok
3,"Ladies watch is waste.
Lock in both watches are so tight"
3,Men's watch not working very bad
3,The watch is not as expected
3,Super
3,watch pin was broken and chain was removed her position
3,Good
3,Ok....
3,Super
3,GOOD PRODUCT
3,Good
3,Not expected like this
3,Delivery time was very long almost 10 days but product was good in this price
3,Nice
3,Lovely watch
3,Nice product ....but I ordered white colour safeof watch ...but its okay...
3,Good
3,Nice not bad
3,Nice
3,It is okay but it is not locking properly
3,Very nice luking
3,good
3,Average product
3,Ok
3,Overall a good product in this price
3,Nice watch
3,Good
3,Nice watch
3,Value for money and nice👍 look
3,Good quality in price
3,Average
3,Nice
3,Osm quality
3,Very good product
3,Supper
3,Good but color not bright as in picture
3,Ok
3,Cool
3,Nyc watch 👌👌
3,Worth it... 😉🥰
3,Very good product
3,Good
3,Watch did not lock some issue problem
3,Nice but my daughter didn't like the pattern of wearing it
3,I'm very satisfied this watch
3,Very bad quality
3,Battery is not for more time
3,small size of boy watch
3,Ok
3,Average
3,Not bad
3,Packaging is not good otherwise all good...
3,Ok
3,Very nice
3,Nice
3,Good
3,Nice.... 😘😘
3,GOOD
3,Ok types
3,Ok
3,Very nice
3,No bad but not good..
3,It's just OK
3,"Watch is Gud but it's chain is losse attached
It makes such a noise"
3,Nice
3,Cheap Quality..
3,It's good looking but discolor start within 5day
3,Good quality
3,looking nice 👌👌
3,Nice Product
3,Nice watch'
3,Good
3,👍 watch
3,Everything is good but dial is small 🙂
3,Nice watch suprb tnq you Flipkart
3,Look good but gets scratched easily.... Only for functional and rare use
3,"Just okay on this price,but it's little bit heavy."
3,Weast watch
3,Tq
3,Not bad
3,Good products
3,Nice
3,Not water proof
3,just ok
3,Super
3,Good look ❤️
3,Good
3,Looking Best and Big 😎
3,Value for money
3,"Watch is good but
Display light not working"
3,Good product
3,Good product but Quality is poor
3,So nice and great performance watch
3,Okk
3,Not very good...only good...
3,Good
3,good
3,Good
3,Osm product
3,Good
3,It is not working properly
3,Good
3,Good
3,Gud
3,Very nice
3,Nice product
3,Nice
3,I FEEL VERY GOOD 🥳😘😘
3,Decent product.
3,Super
3,Good ok
3,"The belt of this watch is not satisfacory. It is heavy rate of this product, quality is very very poor."
3,Good
3,Waste
3,super like u
3,This product is Best product..
3,Good
3,Nice watch
3,Nice product
3,Ok nd ok
3,watch is nice but sunhlass is so cheap and not match to watch quality
3,Bed Quality
3,nice this product
3,Not bad
3,The watch is best but the build quality is poor
3,Excellent 😊
3,Nice
3,Super
3,Value for money
3,Value for money
3,The quality of strap is not good.otherwise watch is good at this price(309)range.
3,Good product
3,The clock is not very beautiful but ok ok
3,Good product
3,Nice watch
3,"Not the all was ok
Some fault is in black watch"
3,No bad
3,Very poor
3,Good in this price 🙂
3,Look wise good
3,My watch ⌚ nice 👍 good looking
3,Colour dip and sab better 😊
3,Low grade product।।।ok ok
3,Looks are decent but belt quality is pretty poor !
3,Watch is decent in all the criteria
3,"Nice product, looking very good worth the price paid"
3,Nice
3,Ok
3,Nice product
3,Belt quality could be more better!
3,Goob over priced
3,Good
3,Not good
3,Nice
3,More than better quality thanks for you filkat
3,Good but its not comfortable and the glass of watch broke easily
3,Not bad
3,Value of money
3,Average
3,good
3,Not bad
3,"I like it,, it's good"
3,So beautiful product
3,After one month my watch was nat working
3,Some what ok
3,Good
3,Quality is not good
3,Ok
3,Wach colour down 👎
3,"Awesome 😊😊😊😊😊.
I ordered it for my sister as a Birthday gift and she liked it💖💖💖🤗😌"
3,Nice
3,Good
3,Ok
3,Super
3,Very Bad broke within 1 week
3,Good product
3,"average product
it's look like very poor"
3,it's very good at this price tag.
3,it's too big for girls
3,Enough
3,Display size is small
3,Quality is very 😞 bad
3,OK
3,Good product at this price range but the quality of this product is quite low. The quality of its display is also very low but overall at this price range the product is good 🙂
3,Okay watch. time 20 minutes extra
3,Sooper
3,Good
3,Nice
3,Good product
3,Not a good product
3,Price is good
3,Good Product
3,Good
3,Nice
3,"It's a ok product. You can have it for temporary time. Digital watch isn't that good but the other is great.
But as an 249rs product you can buy it. It's worth for money."
3,Nice product 👌
3,Nice
3,This is amazing 😍 watch'
3,Good product
3,Nice
3,Veryyy good product
3,Super
3,Nice
3,Quality is average
3,Nice product i m so happy
3,Good
3,Good watch
3,Good one😊
3,Good
3,Ok 3 star of my side
3,It's nice
3,Nice watch....according to price nice...
3,a good product but durability is not good and the cell is good
3,Just ok
3,Bad good
3,Low quality
3,It's was good
3,Good
3,"Looks gorgeous 🥰😍
Absolutely dangerous look"
3,Oral this product is looking Good
3,Guys Please Don't Buy This Product....it is waste of money
3,Total good
3,Ok
3,Nice
3,Good product
3,Avg
3,Good
3,Nice watch
3,Bad product
3,Good enough but Mikado could give more better quality watch instead of giving the breslet
3,Nice and best quality
3,Super watch
3,Nice
3,Super product
3,The smart watch is bad
3,Good
3,Good in this price
3,Nice
3,Nice
3,Quality bad
3,1st watch is good 👍 but 2nd is not well
3,Sports watch is good but led watch not good
3,Was good
3,One 🕐 is good and one 🕐 is average
3,Super for the children that is good
3,Ok but don't expect more
3,Good
3,Nice
3,Good product
3,Good product Thank you Flipkart
3,Nice
3,Worth of money
3,Okay
3,Both the watch are very good
3,Good
3,White product good but black is very bad
3,Oky
3,Avarage
3,Nice
3,Ok
3,Okay
3,Not bad
3,Digital watch is not proper work...
3,Good
3,Not bad
3,nice watch
3,Average products
3,Good
3,Nice
3,Enough
3,Display size is small
3,Quality is very 😞 bad
3,OK
3,Good product at this price range but the quality of this product is quite low. The quality of its display is also very low but overall at this price range the product is good 🙂
3,Okay watch. time 20 minutes extra
3,Sooper
3,Good
3,Nice
3,Good product
3,Not a good product
3,Price is good
3,Good
3,Nice
3,Nice
3,Not bad okay
3,Very bad
3,It's not too bad just good bad quality
3,Good looking
3,Nice products
3,look is very good and quality meterial is low
3,Good quality but highly price
3,"Product Is so Good ,👌"
3,Wasted friends
3,Nice
3,Good watch
3,It good
3,Average
3,Nice
3,Ok
3,Just better than
3,Product for okay ..but light quality is poor on days...think before buy
3,Not bad Just Okay 👍
3,Ok
3,Ok
3,Watch is very Very good
3,Gadi waterproof
3,So bad
3,"It is good looking,but i received one scratch on the glass, alarm sound is not there hence it is not useful for alarm.."
3,Good
3,Very nice watch 😍
3,Good
3,it is good by looking in online. but in offline it is not looking good
3,Worked for one month only
3,Buttons are too delicate overall is good
3,Nice
3,Osm
3,Not good but ok
3,If You're gonna buy this ..then can consider this.. before you do.. Don't judge a book by it's cover..
3,Vs
3,Good
3,Medium level super
3,It's good
3,Product is good but not worth it
3,Good
3,NOT BAD
3,"Product is Good ...Not bad...
But cost of money is more"
3,Good by look bt abibas written in the watch dat makes it cheap and clumsy.... Little bit uncomfortable with hard belt ...
3,Very nice
3,Below average
3,Good happy 😊
3,Very very good watch for athletes and runners 👌🏃
3,Ok
3,Ok
3,Thank you
3,The colour was good
3,Looking good 👍 👌 I love it..
3,The dial looks very classy but the belt quality is poor...
3,Very nice
3,Good
3,Nice watch... ✌👍😊👌👌
3,"It is a fabulous watch I loved it, but it came late"
3,Decent
3,Nice
3,Nice
3,Awesome
3,Definitely try it. Nice one
3,An average product
3,dial quality was wonderful but I rate 1 star to the strap
3,GOOD PRODUCT
3,Beautiful.....
3,Just like good
3,Good
3,"Belt link is low quality
Not fitting well"
3,Little bit Weak
3,Good
3,Good.
3,"Nice but the golden color fades after q month of usage and I ordered 2 of these, one broke within two weeks but the other one works well."
3,It's simply sprb.
3,Bad product
3,Ok
3,Not the same quality
3,Good one in this range.
3,Nice 👍
3,I like this product
3,"Not so good
Strap' quality not good"
3,Nice...
3,"Looks wise it's ok, but the mechanical portion is not; just use and throw product!"
3,Nice 👍
3,Nice betrer
3,Good for the product
3,Just OK not so attractive watch. Can look for a best one
3,Okay
3,ok
3,Nice looking watch ....but need to handle with care because one time fell cause it damage...my watch fell from my hand and the dial got shifted it was funny the I have to make it repair...so good but delicate
3,The quality belt is bad but the quality of dial is superb
3,Very average product.
3,Not bad
3,Nice product...♥️♥️
3,Nice product
3,Okay
3,Belt is not okay.
3,Gd
3,Product is good but delivery is should so much day happen to delivery
3,"Look and style is good
Water thick inside
Super colors

Rating -4.2/5"
3,Go for it but delivery was not much good and if u want to buy this product then buy in white colour varient 👍in this price range it is worthy
3,It looks like a premium watch.
3,Good
3,Quality is not satisfying. But look is good
3,Cool 😎
3,Value for money
3,Very bad product dont buy rhis
3,Good product
3,Nice
3,Good product
3,Nice
3,Average quality under this price
3,Good
3,Good
3,Nice watch for budget
3,Nice product
3,Wow
3,Just good
3,Good in this price.
3,Product is good but delivery is late
3,Nice
3,Good one 👍
3,Right for the money 👍🏻
3,This is to good but colors not sumiilar
3,This is a nice watch
3,Nice
3,Not bad at this price
3,super
3,Thanks for the good stuff.
3,Nice 👍🙂
3,Ok perfect
3,Nice
3,Very nice product 👌🏻
3,Average
3,Ok
3,Ok but not too good product
3,Good quality ❤💥🤭👀
3,Good
3,Value of money
3,Nice👍 product
3,Very much
3,Good quality and best product
3,Not bad quality. Its ok.
3,Super
3,Its quality wasn't up to the mark... didn't expected this... but yeah after wearing it it feels okk... not much heavy not too light it was just ok ok...its chain strap is quite weak as compared to other ones
3,Very Late Delivery.... Watch is Good.
3,Nice 👍 and lite weta
3,Okay
3,It's ok
3,Good 🤗❤️
3,Nice 👍
3,Ok. Good
3,Look is vry good
3,Good
3,Nice
3,It's good
3,Looking very nice
3,THIS VERY GOOD QUALITY PRODUCT 👌
3,Good..... 😇☺
3,Colour is little fade🧐🧐
3,The shopping experience was very good but the colour of the black dial is very dull
3,Ok
3,Good
3,Nice
3,Best product
3,good thanks
3,It's just awesome
3,Good
3,Good looking
3,You can change of time and date of this watch is very difficult you can move left and right dial lock but it is not easy
3,Worth for the money
3,Very bad 👎 😕 service not good after sometimes date is shown wrong
3,Loved it but I'm giving 3 stars because it's coating is not good because when I had got it it's coating In some part of chain had already been lost
3,"It's ok product
Best in price class"
3,Ok
3,Very good
3,Very bad product
3,This product late for 1month so very angry for this product but product is good
3,Nice
3,Watch look i like it but glass is not quality
3,Very nice
3,Not good
3,Good
3,Nice
3,Good
3,Cool watch
3,good product
3,Build quality is ok but not working clock machine
3,Good
3,"It's just ok 😅😊
It's looks are so good 🙂
But some times it stop working
That's the major thing I hate it
But it is value for money 💰
Thus u can buy it ..."
3,Okay nice
3,Quality wise not so good. But you can give it a try.
3,Good
3,Good
3,Okay okay
3,Not bad
3,Very bad product dont Order Only Only working 15 days
3,Nc
3,okay product in price range
3,Good product
3,Good
3,Good
3,Nice
3,Not bad
3,"Good product..
I loved this ........"
3,Glass fitting glue not properly spread.
3,Not good at all
3,It's cool
3,Quite large but standard watch.
3,Just ok
3,Not bad
3,Good nice watch
3,Good 🙂
3,I had reveived damaged product the machine not working
3,Good product but 99 it's real price
3,Not so good
3,Best
3,Bad product
3,nice
3,Very good product
3,Good watch
3,Good product bt delay of the items
3,Nice watch
3,"The golden watch is super but
The black watch is very bad"
3,Nice product
3,Good
3,Nice
3,Black one was good but golden very bad
3,Black strab broken 3rd day!! Low quality
3,Very fantastick
3,Not bad
3,Nice
3,Nice
3,good
3,Super i like it 🤩
3,I like this product.
3,Worth for price
3,Very good performance
3,Not so good. Not too bad. OK PRODUCT
3,Very Nice watch
3,good product
3,Quite good but not fully satisfied
3,Average product
3,Not upto expectation
3,Its okay
3,This item is not so interesting
3,Good
3,Bad
3,God
3,Good
3,Good product
3,Little good
3,Good
3,Best But Not Expected For Long
3,"The brown is really very good , the blue is good but not see better"
3,Good
3,Average...
3,Not good
3,It is good in these value
3,Good
3,Not a bad
3,low quality
3,Good
3,Nice watch
3,Ok
3,Super
3,Good product valuable to money....and i like it .....👍
3,Good products in this prise and looking good and color is good
3,Best quality
3,Nice one
3,Wonderful
3,Looking very beautiful.
3,Good
3,It's okay
3,Can buy. Value for price
3,Nice but watch lock is tight
3,Ok ok
3,Not bad
3,It was good but that ok not
3,Good but not that much ok
3,Size are very large
3,Nice watch💖
3,Motamuti valo
3,Very nice and good quality
3,I am happy
3,Ok
3,Not bad
3,Just okay
3,Very bad product
3,Good product
3,Nyc product
3,Very bad
3,Super good product
3,It's good
3,Beutiful
3,Nice
3,It's nice but not branded products. Awesome for fashion.
3,Good
3,Colour is beautiful
3,I like it
3,Good project
3,Good
3,Dial is very big
3,Just ok
3,good quality
3,Good product not bad it's okk
3,ok
3,Ok
3,Ok ok
3,Colour of watch is too dark
3,"Product is good but Not using this product daily,"
3,It's Gd for the money price...bt it's battery not working properly
3,Nice Product..
3,Good
3,"It's too big in size, for fat hands of fat women..so, I gifted it to my aunty.. otherwise it's good looking.."
3,Not good
3,Not good..looked cheap..
3,Amazing 😍
3,Good
3,Good 👍
3,Nice superbbb
3,The colour will be change due to the use
3,It stops !!!!
3,Good product
3,Good
3,Not bad...
3,Colur is fading
3,Bit small than expected.. Otherwise its good
3,Not as expected
3,Belt polish is so poor
3,"Looks classy, but in one and a half months' time, it has stopped working. Dissapointed."
3,Not bad
3,Good
3,Nice
3,Amazing and awesome
3,Nice 👍👏👏😊
3,Good
3,Food
3,Good.chain coating damage.
3,Good
3,Looking beautiful but not long lasting
3,Nice
3,Looks good but band is not satisfied
3,Don't buy
3,Ok good
3,Not up to the mark
3,Ok
3,Just ok
3,Just ok
3,"Watch dail flower not show as photo, but not bad."
3,Medium item
3,Good
3,As Expected
3,Vary good product value for the money 👌👌
3,Good quality
3,5 star for the product but delivery was late
3,I am happy😊
3,Okay 👌
3,Good
3,Nice watch
3,"So comfortable it is
And good looking"
3,Nice
3,I like the product but it doesn't have warranty
3,Very good
3,Good feeling.
3,Very nice
3,Over all good but No water resistant that is the main problem
3,Good
3,Size of watch not my expectations. It is too large for my kids.
3,Nice product
3,It would be better if it could be in white colour...It's grey shade
3,Ok
3,Bad product
3,Very good
3,Probably Good one ❤😊
3,Good product 👍
3,Not bad for this price
3,Very nice watch worth every penny thank u flipkart
3,"Nicee, but very light weighted
Worthy"
3,Good
3,Nice
3,Good
3,Good
3,Not ok
3,The product was good...
3,Oky
3,Product look is good but watch hook is worst that's why watch is not stick on hand
3,Just okay
3,Super I love flipkart
3,Nice
3,Good look
3,Good watch...ordering this one for the 2 nd time. Good looking and beautiful.but always have problems with adjusting clip
3,Good product
3,Nice. But Machine is not good as expected
3,Glass got de- attached automatically after few weeks and fell and got broke
3,Good product
3,Good
3,Better
3,Nice product..must buy for women/girls...👌🏻👌🏻👌🏻👌🏻
3,Good
3,good
3,Good
3,Quality is not that good but worth for money. Look wise it's good u can style it with anything.
3,Good
3,Not bad
3,Watch is so good but the glass is front
3,Quality is perfect and looks great but the problem is this watch is not working🥶
3,Nice
3,Fine
3,Good quality
3,Not Bad product
3,Ok better
3,This watch is a medium affordable for children and it will change time if you press button so looking for time in this watch is waste.but you can use for show off
3,Average
3,Nice product s
3,It stopped working after some days
3,That's a very nice product and valuable.
3,Not good
3,Nice
3,Very nice
3,Not bad
3,Not good
3,Nice
3,Average product.
3,Average
3,Ok
3,Nice
3,Nice watch
3,Not better according to price product is good
3,Afterall good
3,Rate is very high and not working properly. Doesn't tell the exact time
3,Products quality should be improved
3,Not good but ok for the cost
3,Just Okk 👍
3,Good
3,Time and date not set
3,Okay
3,Very good quality
3,Small size
3,Average product
3,It's good product for yours brother...
3,Price is too high according to quality...
3,It is good product but looks very poor
3,Nice products
3,Good
3,Average
3,Good looking good quality
3,Super
3,Not a comfortable
3,Date not working
3,Good
3,Good
3,Very nice
3,Not expected
3,"Watch is just ok
but the locking script is not working well
i dis oppinted with this problem"
3,Its not that good according to the price i expect a better product ...waste of money
3,Excellent
3,Nice product 👍
3,Good is batter than not Good
3,Good
3,Awesome watch
3,Okay
3,Medium quality
3,Nice
3,look good
3,OK
3,Good
3,"Great product
Wonderful product"
3,It's okay 😊
3,It's okay 😊
3,Look is okay. Qualities not at bed. It's not a very super product but look is good. value for money.
3,Not bad......
3,It's good product in low cost
3,I like this watch.mainly this features .this is super watch.thank you so much flipkart
3,Just Ok
3,Quality is very Good
3,This watch is very expensi
3,Good
3,Ok
3,My son like it
3,Average qyality
3,Average watch
3,Okay product
3,Nice
3,Nice product
3,Product is good and its nice
3,Ok ok type
3,The product are good but i am not satisfied the colour or lightly dark after few days😢
3,Good
3,Not bad
3,Good
3,Okay
3,"This is boys watch,,,but size too big size"
3,Nice
3,Very beautiful 🥳
3,Just good
3,Ok
3,"The screen guard wasn't good, it has air bubbles .
After clicking the button 2 times what is 10
9.
Watch button is hard to press"
3,Good
3,Good product as per price
3,Not too good but value for money
3,Overall a good product in this price
3,Nice watch
3,Good
3,Nice watch
3,Value for money and nice👍 look
3,Good quality in price
3,Average
3,Nice
3,Osm quality
3,Very good product
3,Supper
3,Good but color not bright as in picture
3,Ok
3,Cool
3,Material is not good
3,Okay
3,Good
3,not bad
3,It's ok
3,It's too bad for quality wise
3,Ok
3,Good 👍
3,Quality is gud otherwise no issues thanks 🙏
3,Avarage
3,Good product
3,Super
3,Ok
3,Nice product
3,It's very nice watch .....
3,Nice
3,Ok
3,Good
3,Super👌👌👌
3,Product are good
3,Good👍
3,Nice
3,"So beautiful
Nice dezan"
3,Very nice
3,Good
3,Good
3,Good but late delivered
3,Wors quality.
3,Good
3,Ok
3,Simply I would like to tell about this product is awesome. If any one want to by this product then buy it undoubtedly.
3,So so... Price wise ok.
3,Good looking watch.but products straps connection are complaint.
3,Good
3,Well done
3,Ok ok
3,No more explanation
3,Good
3,Nice product
3,Ok
3,Worth of each penny. Thank you flipcart. Awesome product.
3,Low quality par good
3,Ok
3,Bad
3,gud quality
3,Nice... 👍
3,Ok
3,nice watch
3,Nice product
3,Good feel
3,Not bad it is not orginal
3,Good
3,Nice 🙂
3,Good
3,Nice
3,Nice 👍
3,Ok
3,Hi not sooo good ok 😑
3,beast ghadi
3,Just wow👍
3,Enough
3,Display size is small
3,Quality is very 😞 bad
3,OK
3,Good product at this price range but the quality of this product is quite low. The quality of its display is also very low but overall at this price range the product is good 🙂
3,Okay watch. time 20 minutes extra
3,Sooper
3,Good
3,Nice
3,Good product
3,Not a good product
3,Price is good
3,It's really good 😍😍
3,Nice product 😊👍🏻😊
3,Good product 👍
3,Ok but not satisfied as i as expected🙂strap breadth was too small and poor quality...this is my 2nd order from flipkart...really disappointed🙂
3,Ok worth of money
3,Nice
3,Was thinking k product
3,Not up to the mark
3,nice watch
3,Good 🥰😍🤩
3,Guddo Liked it!
3,Very bad😡
3,Very nice 👍🙂
3,"Nice according to price and look good
✨☺️"
3,Best
3,Ok
3,Nice product 👍 thank you filpkart
3,Its not worth for cost
3,Dial is too big
3,It's good bt dial is little bit big
3,Good product value of money.
3,Average product
3,Nice
3,In this cost better
3,Good
3,Product good but packing not good
3,Very good products and delivered time to be tooooo late
3,Ok product. According to the price it's quality is enough.
3,Looks like good
3,Ok
3,Good product
3,Ok ok product
3,Nice 🙂👍
3,Nice
3,Its chain is not that good but watch is little beat value for money.
3,Ok type
3,Local watch
3,Price wise ok product
3,Fantastic
3,Price is more than it deserve 😔😔
3,Not so good
3,was okay
3,Ok nice one
3,Nice
3,It is bigger for children..
3,Dial is okay but the strap broke within one day of use
3,Not bad
3,good
3,Not good batery khatom... Not working
3,Nice 👍❣️❣️❣️❣️
3,Nice one
3,Good
3,Ok
3,Size is large
3,Good
3,Good
3,Good
3,Nice 👍👍 super quality
3,Wonderful watch
3,More quality on this price but the band of watch is very very poor quality
3,Really the filling of this product is good
3,Nice
3,Well
3,Nice looking
3,Amazing 😍😍 Watch
3,Nice
3,Supper
3,Not as expected
3,nice
3,Nice watch
3,It's monster watch
3,Good
3,Ok
3,Value for money good design but worst in waterproofing
3,Super. 🎉🎊
3,Nice
3,It is all next level but sound is a bit low you can't hear it if not paying attention
3,Wow
3,Sports watch
3,Good Product and good quality
3,Please Improve quality design
3,Good product for kid's I brought for my brother and he is so happy right now
3,ok
3,"Bad quality
Wast of money"
3,Ok
3,"It's too large for children, it's for mens.. not suitable for children"
3,Good 👍
3,Not good Quality products
3,Nice
3,Good product as price
3,Good 👌
3,Good product
3,Watch size is big for ten years old child
3,Super thanku flipkary
3,Good I buy this watch for my brother.. he happy to that ..
3,Nice
3,Good looking
3,Nice products
3,look is very good and quality meterial is low
3,Good quality but highly price
3,"Product Is so Good ,👌"
3,Wasted friends
3,Nice
3,Good watch
3,It good
3,Average
3,Nice
3,Ok
3,Just better than
3,Product for okay ..but light quality is poor on days...think before buy
3,Not bad Just Okay 👍
3,Ok
3,Ok
3,Watch is very Very good
3,Gadi waterproof
3,So bad
3,"It is good looking,but i received one scratch on the glass, alarm sound is not there hence it is not useful for alarm.."
3,Good
3,Very nice watch 😍
3,Good
3,it is good by looking in online. but in offline it is not looking good
3,Worked for one month only
3,Buttons are too delicate overall is good
3,Nice
3,Osm
3,Not good but ok
3,If You're gonna buy this ..then can consider this.. before you do.. Don't judge a book by it's cover..
3,Vs
3,Good
3,Medium level super
3,It's good
3,Product is good but not worth it
3,Good
3,"Good quality
Desent looking. Overall worth watch is my opinion"
3,It's looks very nice but date and week is not changing otherwise all good I am not satisfied for this watch
3,Bumper deal!
3,Everything is good but the time and day thing doesn't work well
3,Day & date not working
3,"Good,but so still"
3,super.
3,Good
3,"Nice product
Thank you flipkart"
3,Good price
3,Watch stop
3,Good product
3,1000 ok tha air buds but avala nala la sound quality
3,Ok
3,Beautiful
3,"It's good now, let's see after using the rest..."
3,As shown as a pics
3,It is absolutely a very good product I prefer the consumer to buy this product 😊😊
3,Nice 👍
3,Not bad
3,Not bad average
3,good product
3,watch no ranning problem
3,Average
3,Watch good some length short
3,Better
3,"Value for money...
But product quality is little bit not good...
Less weight..."
3,Day set not working in day within after 1week 😕but quality and worth money in this price..💰👌
3,Just ok
3,Very bad company watch timewear watch in very very bad👎👎👎👎👎
3,Not working properly
3,Okay for this price range
3,"1. Watch ⌚ quality medium .
2. Looking like this 😌
3. Watch hai cost money 💲 waste."
3,Good Quality products
3,Good
3,Good Product
3,nice same real watch
3,good
3,Nice
3,Good but display glass in dirty
3,Good product
3,Good.But It's broked on hand adjustment strap
3,Ok.wort for money
3,Good
3,Just ok
3,Very good products
3,Value of money
3,Ok
3,Value for money
3,Very nice
3,This watch is not water resistant as claimed even while washing hands water gets inside the watch but the watch is still working
3,Ok
3,Delivery took 7 day but nice
3,Very nice
3,Good product for this money
3,This product does not good as expected
3,Watch locked not good
3,Nice
3,Gud watch
3,Nice pic👍
3,Average product
3,Nice
3,Good product
3,Nice
3,nice product
3,Nice 👌👍
3,not bad
3,"you get what you paid for.
the product is good, its not leather strap , its synthetic rubber , look is nice , good product for students."
3,Simply Good
3,watch was not proper working
3,Ok good
